timestamp,ecg_value
0.0,353
0.0,351
0.0,351
0.0,353
0.0,357
0.0,360
0.0,361
0.0,360
0.0,358
0.0,356
0.0,355
0.0,356
0.0027,358
0.0027,360
0.0027,361
0.0027,360
0.0027,358
0.0027,356
0.0027,356
0.0027,357
0.0027,360
0.0027,364
0.0027,367
0.0027,366
0.0027,365
0.0027,362
0.0027,361
0.0027,361
0.0027,364
0.0027,367
0.0027,370
0.0027,371
0.0027,370
0.0027,368
0.0027,366
0.0027,367
0.0027,369
0.0027,372
0.0027,375
0.0027,376
0.0027,376
0.0027,374
0.0027,372
0.0027,372
0.0027,373
0.0027,376
0.0027,379
0.0027,381
0.0027,381
0.0027,380
0.0027,379
0.0027,379
0.0027,380
0.0027,382
0.0027,386
0.0027,391
0.0027,391
0.0027,391
0.0027,390
0.0027,389
0.0027,388
0.0027,391
0.0108,395
0.0108,399
0.0108,401
0.0108,401
0.0108,399
0.0108,398
0.0108,398
0.0108,400
0.0108,403
0.0108,406
0.0108,409
0.0108,409
0.0108,408
0.0108,406
0.0108,404
0.0108,403
0.0108,404
0.0108,406
0.0108,407
0.0108,406
0.0108,402
0.0108,397
0.0108,392
0.0108,387
0.0108,384
0.0108,382
0.0108,381
0.0108,378
0.0108,372
0.0108,365
0.0108,357
0.0108,351
0.0108,347
0.0108,346
0.0108,346
0.0108,344
0.0108,342
0.0108,337
0.0108,332
0.0108,328
0.0108,326
0.0108,326
0.0108,328
0.0108,330
0.0108,330
0.0108,328
0.0108,325
0.0108,322
0.0108,321
0.0108,323
0.0108,325
0.0108,327
0.019,328
0.019,327
0.019,325
0.019,323
0.019,322
0.019,323
0.019,326
0.019,329
0.019,331
0.019,331
0.019,329
0.019,328
0.019,327
0.021,327
0.021,330
0.021,333
0.021,335
0.021,335
0.021,334
0.021,332
0.021,331
0.021,330
0.021,332
0.021,335
0.021,339
0.021,341
0.021,340
0.021,338
0.021,336
0.021,336
0.021,337
0.021,340
0.021,344
0.021,346
0.021,347
0.021,345
0.021,344
0.021,343
0.021,345
0.021,347
0.021,349
0.0272,351
0.0282,352
0.0282,351
0.0282,349
0.0282,347
0.0282,347
0.0282,348
0.0282,351
0.0282,354
0.0282,356
0.0282,354
0.0282,352
0.0282,349
0.0282,348
0.0282,349
0.0282,352
0.0282,355
0.0282,358
0.0282,357
0.0282,355
0.0282,353
0.0282,352
0.0282,352
0.0282,354
0.0282,357
0.0282,359
0.0282,360
0.0282,358
0.0282,355
0.0282,352
0.0282,352
0.0282,353
0.0282,355
0.0282,358
0.0282,360
0.0282,359
0.0282,357
0.0282,354
0.0282,353
0.0282,353
0.0282,355
0.0282,358
0.0282,359
0.0282,358
0.0353,356
0.0353,353
0.0353,351
0.0353,351
0.0353,353
0.0353,356
0.0353,359
0.0353,360
0.0353,359
0.0353,356
0.0353,354
0.0353,353
0.0353,353
0.0353,355
0.0353,357
0.0353,359
0.0353,358
0.0353,357
0.0353,356
0.0353,356
0.0353,357
0.0353,360
0.0353,363
0.0353,365
0.0353,364
0.0353,361
0.0353,358
0.0353,358
0.0353,360
0.0353,365
0.0353,371
0.0353,376
0.0353,378
0.0353,378
0.0353,376
0.0353,373
0.0353,370
0.0353,368
0.0353,368
0.0353,367
0.0353,365
0.0353,361
0.0353,357
0.0353,354
0.0353,353
0.0353,354
0.0353,357
0.0353,361
0.0353,364
0.0353,364
0.0353,362
0.0353,359
0.0353,356
0.0353,355
0.0435,357
0.0435,357
0.0435,358
0.0435,356
0.0441,352
0.0441,348
0.0441,344
0.0441,341
0.0441,342
0.0441,345
0.0441,348
0.0441,350
0.0441,350
0.0441,347
0.0441,344
0.0441,343
0.0441,344
0.0441,347
0.0441,350
0.0469,352
0.0469,351
0.0469,350
0.0469,347
0.0469,346
0.0469,347
0.0469,351
0.0469,357
0.0489,363
0.0489,370
0.0489,377
0.0489,387
0.0489,399
0.0489,415
0.0489,432
0.0489,450
0.0489,463
0.0489,468
0.0489,461
0.0509,439
0.0509,404
0.0509,368
0.0509,340
0.0509,322
0.0519,317
0.0519,320
0.0519,322
0.0519,314
0.0519,291
0.0519,268
0.0519,259
0.0519,264
0.0519,282
0.0519,305
0.0519,327
0.0539,345
0.0539,356
0.0539,362
0.0539,365
0.0539,366
0.0539,366
0.0539,366
0.0539,365
0.0539,362
0.0539,358
0.0539,355
0.0539,354
0.0539,355
0.0539,358
0.0539,361
0.0539,363
0.0539,363
0.0539,361
0.0539,359
0.0539,356
0.0539,356
0.0539,358
0.0539,361
0.0539,364
0.0539,366
0.0539,365
0.0539,363
0.0539,361
0.0539,361
0.0539,362
0.0539,364
0.0539,366
0.0539,367
0.0539,367
0.0539,365
0.0539,362
0.0539,361
0.0604,362
0.0604,364
0.0609,368
0.0609,370
0.0609,370
0.0609,368
0.0609,366
0.0609,365
0.0609,365
0.0609,368
0.0609,371
0.0609,373
0.0609,374
0.0609,373
0.0609,371
0.0609,370
0.0609,370
0.0609,371
0.0609,374
0.0609,376
0.0609,377
0.0609,377
0.0609,375
0.0609,373
0.0609,373
0.0609,374
0.0609,376
0.0609,380
0.0609,382
0.0609,382
0.0609,380
0.0609,378
0.0609,378
0.0609,378
0.0609,381
0.0685,385
0.0685,388
0.0685,389
0.0685,389
0.0685,388
0.0685,388
0.0685,389
0.0685,392
0.0685,395
0.0685,398
0.0685,400
0.0685,400
0.0685,400
0.0685,399
0.0685,399
0.0685,400
0.0685,404
0.0685,409
0.0685,412
0.0685,413
0.0685,411
0.0685,410
0.0685,409
0.0685,411
0.0685,414
0.0685,417
0.0685,420
0.0685,420
0.0685,419
0.0685,417
0.0685,414
0.0685,413
0.0685,413
0.0685,414
0.0685,414
0.0685,412
0.0685,408
0.0685,403
0.0685,397
0.0685,392
0.0685,388
0.0685,387
0.0685,385
0.0685,382
0.0685,377
0.0685,369
0.0685,361
0.0685,354
0.0685,349
0.0685,347
0.0685,347
0.0685,346
0.0685,343
0.0685,339
0.0769,333
0.0769,329
0.078,327
0.0783,327
0.0783,328
0.0783,330
0.0783,331
0.0783,329
0.0783,326
0.0783,323
0.0783,322
0.0783,322
0.0783,325
0.0783,327
0.0783,329
0.0783,329
0.0783,327
0.0783,325
0.0783,323
0.0783,323
0.0783,325
0.0783,327
0.0783,330
0.0783,331
0.0783,330
0.0783,328
0.0783,326
0.0783,326
0.0783,328
0.0783,332
0.0783,335
0.0783,338
0.0783,337
0.0783,336
0.0783,333
0.0783,332
0.0783,333
0.0783,336
0.0783,339
0.0783,341
0.0783,341
0.085,340
0.085,337
0.085,335
0.085,334
0.085,336
0.085,339
0.085,342
0.085,341
0.085,339
0.085,336
0.085,333
0.085,332
0.085,333
0.085,335
0.085,337
0.085,339
0.085,338
0.085,336
0.085,333
0.085,332
0.085,333
0.085,335
0.085,337
0.085,339
0.085,340
0.085,338
0.085,336
0.085,334
0.085,333
0.085,335
0.085,338
0.0894,340
0.0894,340
0.0894,338
0.0894,336
0.0894,333
0.0894,332
0.0904,334
0.0904,336
0.0904,339
0.0904,340
0.0904,338
0.0904,336
0.0904,334
0.0904,333
0.0904,333
0.0904,336
0.0904,340
0.0904,342
0.092,341
0.092,339
0.092,336
0.092,334
0.092,334
0.092,336
0.092,339
0.092,341
0.0933,341
0.0933,339
0.0933,335
0.0933,333
0.0933,332
0.0933,334
0.0933,336
0.0933,340
0.0933,341
