timestamp,ecg_value
0.0,183
0.0,135
0.0,127
0.002,163
0.002,223
0.002,276
0.002,289
0.002,257
0.002,197
0.002,141
0.002,119
0.002,145
0.002,203
0.004,265
0.004,295
0.004,279
0.004,227
0.004,166
0.004,131
0.004,143
0.004,194
0.004,259
0.006,302
0.006,301
0.006,257
0.006,196
0.006,151
0.006,146
0.006,188
0.006,255
0.006,312
0.006,330
0.006,304
0.006,250
0.0081,200
0.0081,185
0.0081,216
0.0081,280
0.0081,346
0.0081,379
0.0081,366
0.0081,317
0.0081,261
0.0081,230
0.0081,244
0.0101,297
0.0101,363
0.0101,405
0.0101,405
0.0101,362
0.0101,302
0.0101,257
0.0101,253
0.0101,292
0.0101,354
0.0101,403
0.0101,413
0.0101,377
0.0101,316
0.0101,258
0.0101,234
0.0101,257
0.0101,312
0.0101,368
0.0101,389
0.0101,366
0.0101,306
0.0101,242
0.0101,203
0.0101,209
0.0101,255
0.0101,313
0.0101,348
0.0101,337
0.0101,284
0.0101,215
0.0101,161
0.0101,148
0.0101,182
0.0101,241
0.0101,287
0.0101,293
0.0101,251
0.0101,181
0.0101,115
0.0101,84
0.0101,102
0.0101,154
0.0101,207
0.0101,229
0.0101,203
0.0101,141
0.0101,70
0.0101,28
0.0101,32
0.0101,78
0.0101,139
0.0101,177
0.0101,169
0.0101,118
0.0101,49
0.0101,27
0.0101,26
0.0101,33
0.0101,77
0.0101,119
0.0101,126
0.0101,89
0.0199,27
0.0199,26
0.0199,26
0.0199,26
0.0199,28
0.0199,57
0.0199,71
0.0199,49
0.0199,26
0.0219,26
0.0219,26
0.0219,26
0.0219,26
0.0219,26
0.0219,26
0.0219,26
0.0219,26
0.0219,26
0.0219,26
0.0219,26
0.0219,26
0.0219,26
0.0219,26
0.0219,26
0.0219,26
0.0219,26
0.0219,26
0.0219,26
0.0219,26
0.0263,26
0.0263,26
0.0263,26
0.0263,26
0.0263,26
0.0263,26
0.0263,26
0.0263,26
0.0263,26
0.0263,26
0.0263,26
0.0263,26
0.0263,26
0.0263,26
0.0263,26
0.0263,26
0.0283,26
0.0283,26
0.0283,26
0.0283,26
0.0283,26
0.0283,26
0.0283,26
0.0283,26
0.0283,26
0.0283,26
0.0283,26
0.0283,26
0.0283,26
0.0283,26
0.0283,26
0.0283,26
0.0283,26
0.0303,26
0.0303,26
0.0303,47
0.0303,56
0.0303,37
0.0303,27
0.0303,26
0.0303,26
0.0303,56
0.0303,119
0.0303,174
0.0303,188
0.0324,159
0.0324,100
0.0324,47
0.0324,28
0.0324,59
0.0324,124
0.0324,190
0.0324,220
0.0345,203
0.0345,148
0.0345,85
0.0345,52
0.036,64
0.036,120
0.036,189
0.036,232
0.036,229
0.036,182
0.036,117
0.0384,69
0.0384,65
0.0384,110
0.0384,180
0.0384,238
0.0384,255
0.0384,225
0.0405,168
0.0405,116
