timestamp,ecg_value
0.0,191
0.0,193
0.0,198
0.0,202
0.0,203
0.0,201
0.0,196
0.0,192
0.0,190
0.0,192
0.0,196
0.0,200
0.0,202
0.0,202
0.0,197
0.0,193
0.0,190
0.0,190
0.0,194
0.0,199
0.0,202
0.0,202
0.0,199
0.0,194
0.0,191
0.0,190
0.0054,192
0.0054,197
0.0054,201
0.0054,202
0.0054,200
0.0054,196
0.0054,191
0.0054,190
0.0054,191
0.0054,195
0.0054,200
0.0054,202
0.0054,201
0.0054,197
0.0054,193
0.0054,190
0.0054,190
0.0054,194
0.0054,198
0.0054,202
0.0054,202
0.0054,199
0.0054,194
0.0054,191
0.0054,190
0.0054,193
0.0054,197
0.0054,201
0.0054,202
0.0054,200
0.0054,196
0.0054,192
0.0054,190
0.0054,191
0.0054,196
0.0054,200
0.0054,202
0.0054,201
0.0054,198
0.0054,193
0.0054,190
0.0054,191
0.0054,194
0.0054,199
0.0054,202
0.0054,202
0.0054,199
0.0054,194
0.0054,191
0.0054,190
0.0054,193
0.0054,197
0.0054,201
0.0054,202
0.0126,200
0.0134,196
0.0134,192
0.0134,190
0.0134,191
0.0134,196
0.0142,200
0.0142,202
0.0142,202
0.0142,198
0.015,193
0.015,190
0.015,191
0.015,194
0.015,199
0.015,202
0.015,202
0.015,199
0.015,195
0.015,191
0.015,191
0.015,193
0.015,198
0.015,201
0.015,203
0.015,201
0.015,196
0.015,192
0.015,190
0.015,192
0.015,196
0.015,200
0.015,203
0.015,202
0.015,198
0.015,193
0.015,190
0.015,191
0.02,194
0.02,199
0.02,202
0.02,202
0.02,199
0.02,195
0.02,191
0.02,190
0.02,193
0.02,198
0.0221,201
0.0221,203
0.0221,201
0.0221,196
0.0221,192
0.0221,190
0.0221,192
0.0221,196
0.0221,200
0.0221,203
0.0241,202
0.0241,198
0.0241,194
0.0241,191
0.0241,191
0.0241,195
0.0241,199
0.0241,203
0.0241,203
0.0241,200
0.0241,195
0.0241,191
0.0241,191
0.0241,193
0.0241,198
0.0262,201
0.0262,203
0.0262,201
0.0262,197
0.0262,193
0.0262,191
0.0262,193
0.0262,197
0.0262,201
0.0262,204
0.0262,203
0.0262,199
0.0262,195
0.0262,192
0.0262,192
0.0282,195
0.0282,199
0.0282,202
0.0282,202
0.0282,199
0.0282,194
0.0282,191
0.0282,190
0.0296,192
0.0296,196
0.0296,200
0.0296,202
0.0314,201
0.0314,197
0.032,193
0.032,191
0.032,193
0.032,197
0.032,201
0.032,203
0.032,202
0.032,199
0.0343,194
