timestamp,ecg_value
0.0005,347
0.0005,326
0.0023,307
0.0023,291
0.0023,276
0.0023,264
0.0023,253
0.0023,245
0.0023,239
0.004,234
0.004,230
0.004,225
0.004,220
0.004,216
0.004,212
0.0057,210
0.0057,209
0.0057,209
0.0057,208
0.0057,207
0.0057,205
0.0074,203
0.0077,201
0.0077,201
0.0077,201
0.0077,201
0.0087,202
0.0091,203
0.0091,202
0.0091,200
0.0101,199
0.0101,199
0.0101,199
0.0101,200
0.0118,201
0.0118,201
0.0126,200
0.0126,199
0.0132,197
0.0132,196
0.0132,197
0.0132,198
0.0143,199
0.0143,200
0.0143,200
0.0143,198
0.0143,197
0.0143,196
0.0143,196
0.0159,197
0.0159,198
0.0164,199
0.0164,200
0.0164,200
0.0164,199
0.0177,198
0.0177,197
0.0182,197
0.0185,198
0.0185,199
0.019,200
0.019,200
0.019,199
0.019,198
0.019,197
0.019,197
0.0202,198
0.0202,199
0.0202,200
0.0202,200
0.0202,199
0.0211,198
0.0211,197
0.0211,196
0.0216,197
0.0216,198
0.0222,199
0.0222,200
0.0222,199
0.0222,198
0.0222,197
0.0222,196
0.0245,197
0.0245,198
0.0245,199
0.0253,200
0.0253,199
0.0253,198
0.0253,197
0.0253,196
0.0263,197
0.0266,197
0.0266,198
0.0266,200
0.0278,199
0.0278,199
0.0278,197
0.0278,197
0.0278,196
0.0288,197
0.0292,198
0.0292,199
0.0292,200
0.0292,199
0.0292,198
0.0302,197
0.0302,196
0.0302,197
0.0302,198
0.0302,199
0.0302,199
0.0302,199
0.0302,198
0.0302,197
0.032,196
0.032,196
0.032,197
0.0325,198
0.0325,199
0.0325,199
0.0325,198
0.0325,197
0.0335,196
0.0335,196
0.0335,197
0.0335,198
0.0335,199
0.0335,199
0.0335,199
0.0335,198
0.0335,197
0.0351,196
0.0351,196
0.0351,198
0.0357,199
0.0357,199
0.0357,199
0.0362,198
0.0362,197
0.0362,196
0.0362,196
0.0362,197
0.0362,198
0.0362,199
0.0362,199
0.0362,198
0.0362,197
0.0379,197
0.0379,196
0.0379,197
0.0379,198
0.0379,199
0.0379,199
0.0379,199
0.0379,197
0.0395,197
0.0395,196
0.0395,197
0.0395,197
0.0395,199
0.0395,200
0.0395,199
0.0395,198
0.0395,197
0.0395,196
0.0415,196
0.0415,197
0.0415,198
0.0415,199
0.0415,199
0.0425,198
0.0425,197
0.0433,196
0.0433,196
0.0438,197
0.0438,198
0.0438,199
0.0438,199
0.0438,199
0.0438,197
0.0438,196
0.0438,196
0.0455,196
0.0455,197
0.0455,199
0.0455,199
0.0455,199
0.0455,198
0.0455,197
0.0455,196
0.0455,196
0.0472,197
0.0472,198
0.0472,199
0.0472,199
0.0472,198
0.0472,197
0.0472,196
0.0472,196
0.0472,197
0.0472,198
0.0489,199
0.0489,199
0.0489,199
0.0489,197
0.0489,196
0.0489,196
0.0489,196
0.0489,197
0.0506,199
0.0506,199
0.0506,199
0.0506,198
0.0506,197
0.0506,196
0.053,196
0.053,197
0.053,198
0.053,199
0.053,199
0.054,198
0.054,197
0.054,196
0.054,196
0.054,197
0.054,198
0.055,199
0.055,199
0.055,199
0.055,197
0.055,196
0.055,196
0.0568,196
0.0568,197
0.0568,199
0.0568,199
0.0568,199
0.0568,198
0.0568,197
0.0568,196
0.0568,196
0.0597,197
0.0597,198
0.0614,199
0.0614,199
0.0614,198
0.0614,197
0.0614,196
0.0614,196
0.0614,197
0.0614,198
0.0614,199
0.0614,199
0.0631,199
0.0631,197
0.0631,196
0.0631,196
0.0631,197
0.0631,197
0.0631,199
0.0631,199
0.0631,199
0.0631,198
0.0648,197
0.0648,196
0.0648,196
0.0648,197
0.0648,198
0.0648,199
0.0648,199
0.0648,198
0.0648,197
0.0648,196
0.0665,196
0.0665,197
0.0665,198
0.0665,199
0.0665,199
0.0665,198
0.0665,197
0.0665,196
0.0665,196
0.0665,196
0.0665,197
0.0681,198
0.0681,199
0.0681,199
0.0681,198
0.0681,197
0.0681,196
0.0681,196
0.0681,197
0.0681,198
0.0681,199
0.0698,199
0.0698,198
0.0698,197
0.0698,196
0.0698,196
0.0698,197
0.0708,197
0.0708,199
0.0708,199
0.0708,199
0.0713,197
0.0713,196
0.0713,196
0.0713,196
0.0713,197
0.0713,199
0.0713,199
0.0713,199
0.0713,198
0.0713,197
0.073,196
0.073,196
0.073,197
0.073,198
0.073,199
0.073,199
0.073,198
0.073,197
0.073,196
0.073,196
0.073,197
0.073,198
0.0747,199
0.0747,199
0.0747,198
0.0753,197
0.0753,196
0.0753,196
0.0753,197
0.0753,197
0.0753,198
0.0763,199
0.0772,199
0.0778,198
0.0778,197
0.0778,196
0.0778,196
0.0778,197
0.0794,198
0.0798,199
0.0798,199
0.0798,198
0.0798,197
0.0808,196
0.0808,196
0.0808,197
0.0808,198
0.0808,199
0.0808,199
0.0808,198
0.0825,197
0.0825,196
0.0825,196
0.0825,196
0.0825,197
0.0825,198
0.0842,199
0.0842,199
0.0842,198
0.0842,197
0.0842,196
0.0842,196
0.0842,197
0.0842,198
0.0842,199
0.0859,199
0.0859,198
0.0859,197
0.0859,196
0.0859,196
0.0859,197
0.0859,198
0.0859,199
0.0859,199
0.0859,199
0.0877,197
0.0877,197
0.0877,196
0.0877,197
0.0877,198
0.0877,199
0.0877,200
0.0877,199
0.0877,198
0.0893,197
0.0893,196
0.0893,196
0.0893,196
0.0893,197
0.0893,199
0.0893,198
0.091,198
0.091,197
0.091,196
0.091,195
0.091,196
0.091,197
0.0927,198
0.0931,198
0.0944,198
0.0944,197
0.0954,196
0.0954,196
0.0954,197
0.096,197
0.096,199
0.096,199
0.096,199
0.096,198
0.096,197
0.096,196
0.0977,196
0.0977,197
0.0977,198
0.0977,199
0.0977,199
0.0977,198
0.0977,197
0.0977,196
0.0977,196
0.0994,197
0.0994,198
0.0994,199
0.0994,199
0.0994,198
0.0994,197
0.0994,196
0.0994,196
0.0994,196
0.0994,197
0.0994,198
0.1011,199
0.1011,199
0.1011,198
0.1011,197
0.1011,196
0.1011,196
0.1011,197
0.1011,198
0.1011,199
0.1011,199
0.1011,198
0.1028,197
0.1028,196
0.1028,196
0.1028,197
0.1028,198
0.1028,199
0.1028,199
0.1028,199
0.1028,197
0.1028,196
0.1044,196
0.1044,196
0.1044,197
0.1044,199
0.1044,199
0.1044,199
0.1044,198
0.1044,197
0.1044,196
0.1061,196
0.1061,197
0.1069,198
0.1069,199
0.1075,199
0.1075,198
0.1075,197
0.1075,196
0.1075,196
0.1075,197
0.1075,198
0.1075,199
0.1092,199
0.1092,198
0.1096,197
0.1096,196
0.1096,196
0.1096,196
0.1106,197
0.1106,199
0.1106,199
0.1106,199
0.1106,198
0.1106,197
0.1124,196
0.1124,196
0.1124,197
0.1124,198
0.1124,199
0.1124,199
0.1124,198
0.1124,197
0.1124,196
0.1141,196
0.1141,197
0.1141,198
0.1141,199
0.1141,199
0.1141,198
0.1141,197
0.1141,196
0.1141,196
0.1141,196
0.1158,197
0.1158,199
0.1158,199
0.1158,199
0.1158,197
0.1158,197
0.1158,196
0.1158,196
0.1158,197
0.1158,198
0.1175,199
0.1175,199
0.1175,198
0.1175,197
0.1175,196
0.1175,196
0.1175,197
0.1175,198
0.1191,199
0.1191,199
0.1191,198
0.1191,197
0.1191,196
0.1191,195
0.1191,196
0.1191,197
0.1208,198
0.1208,199
0.1208,199
0.1208,197
0.1208,197
0.1208,196
0.1208,196
0.1208,197
0.1208,198
0.1208,199
0.1226,199
0.1226,198
0.1226,197
0.1226,196
0.1226,196
0.1226,197
0.1241,197
0.1241,199
0.1241,199
0.1241,198
0.1241,197
0.1241,196
0.1241,196
0.1241,196
0.1241,197
0.1241,199
0.1258,199
0.1258,199
0.1258,197
0.1258,196
0.1258,196
0.1258,196
0.1258,197
0.1258,198
0.1258,199
0.1258,199
0.1275,198
0.1275,197
0.1275,196
0.1275,196
0.1275,197
0.1275,198
0.1275,199
0.1275,199
0.1275,198
0.1292,197
0.1292,196
0.1292,196
0.1292,196
0.1292,197
0.1292,199
0.1292,199
0.1292,199
0.1292,197
0.1292,197
0.1309,196
0.1309,196
0.1309,197
0.1309,198
0.1309,199
0.1309,199
0.1309,198
0.1309,197
0.1309,196
0.1326,196
0.1326,197
0.1326,198
0.1326,199
