timestamp,ecg_value
0.0,194
0.0,194
0.0,197
0.0,199
0.0,200
0.0,200
0.0,199
0.0,197
0.0,194
0.0,194
0.0,196
0.0,199
0.0,200
0.0,200
0.0,199
0.0,198
0.0,195
0.0,194
0.0,195
0.0,198
0.0,200
0.0,200
0.0051,199
0.0051,198
0.0051,196
0.0051,194
0.0051,195
0.0051,197
0.0051,199
0.0051,200
0.0051,200
0.0051,199
0.0051,197
0.0051,194
0.0051,194
0.0083,196
0.0083,199
0.0083,200
0.0093,200
0.0093,199
0.0093,198
0.0093,195
0.0093,194
0.0093,195
0.0093,198
0.0093,199
0.0093,200
0.0093,199
0.0093,198
0.0093,196
0.0093,194
0.0093,195
0.0093,197
0.0093,199
0.0093,200
0.0093,200
0.0093,199
0.0093,197
0.0093,195
0.0093,194
0.0093,196
0.0093,199
0.0093,200
0.0093,200
0.0093,199
0.0093,198
0.0093,195
0.0134,194
0.0134,195
0.0134,198
0.0134,199
0.0134,200
0.0134,199
0.0134,198
0.0134,196
0.0134,194
0.0134,195
0.0134,197
0.0134,200
0.0134,201
0.0134,200
0.0134,199
0.0134,198
0.0134,195
0.0134,195
0.0134,196
0.0134,198
0.0134,199
0.0134,199
0.0134,198
0.0134,197
0.0134,195
0.0134,194
0.0134,195
0.0134,197
0.0134,198
0.0134,199
0.0134,198
0.0134,197
0.0134,195
0.0134,194
0.0134,195
0.0134,197
0.0134,199
0.0134,200
0.0134,200
0.0134,198
0.0134,197
0.0134,195
0.0134,194
0.0134,196
0.0134,199
0.0134,200
0.0134,200
0.0134,199
0.0134,198
0.0134,195
0.0134,194
0.0134,195
0.0134,198
0.0134,200
0.0216,200
0.0216,199
0.0216,198
0.0216,196
0.0216,194
0.0216,195
0.0216,197
0.0216,199
0.0216,200
0.0216,200
0.0216,198
0.0216,197
0.0216,194
0.0216,194
0.0216,196
0.0216,199
0.025,200
0.026,200
0.026,199
0.026,197
0.026,195
0.026,194
0.026,195
0.026,198
0.026,200
0.026,200
0.026,199
0.029,198
0.029,196
0.029,194
0.029,195
0.029,197
0.029,199
0.029,200
0.029,200
0.03,199
0.03,197
0.03,194
0.03,194
