timestamp,ecg_value
0.0014,199
0.0022,200
0.0022,200
0.0022,199
0.0032,198
0.0032,195
0.0032,193
0.0032,194
0.0032,198
0.0032,200
0.0032,200
0.0057,200
0.0057,199
0.0057,196
0.0057,193
0.0057,193
0.0057,197
0.0057,200
0.0057,201
0.0057,200
0.0057,199
0.0057,197
0.0057,194
0.0057,193
0.0057,195
0.0057,199
0.0057,200
0.0057,200
0.0057,199
0.0057,198
0.0057,195
0.0057,193
0.0057,194
0.0057,198
0.0057,200
0.0057,200
0.0057,200
0.0057,199
0.0057,196
0.0057,193
0.0057,194
0.0057,197
0.0129,200
0.0129,200
0.0129,200
0.0139,199
0.0139,197
0.0139,194
0.0139,193
0.0139,196
0.0139,199
0.0139,200
0.0139,200
0.0139,199
0.0139,198
0.0139,195
0.0139,193
0.0139,195
0.0139,198
0.0186,200
0.0198,200
0.0206,199
0.0206,198
0.0206,196
0.0206,193
0.0206,194
0.0223,197
0.0223,199
0.0223,200
0.0223,200
0.0223,199
0.0223,197
0.0244,194
0.0244,193
0.0244,195
0.0244,199
0.0244,200
0.0244,200
0.0244,199
0.0244,198
0.0264,194
0.0264,193
0.0264,195
0.0264,198
0.0264,200
0.0264,200
0.0284,199
0.0284,198
0.0284,196
0.0284,193
0.0284,194
0.0284,197
0.0284,199
0.0284,200
0.0304,200
0.0304,199
0.0304,197
0.0304,194
0.0304,193
0.0304,195
0.0324,199
0.0324,200
0.0324,200
0.0324,199
0.0345,198
0.0345,195
0.0345,193
0.0355,194
0.0355,198
0.0369,200
0.0369,200
0.0369,199
0.0369,198
0.0369,195
0.0369,193
0.039,194
0.039,197
0.039,199
0.039,200
0.039,200
0.039,199
0.039,197
0.039,193
0.039,193
0.039,195
0.039,199
0.039,200
0.039,200
0.039,199
0.039,198
0.039,194
0.039,193
0.039,194
0.039,198
0.039,200
0.039,200
0.039,199
0.039,198
0.039,195
0.039,193
0.039,194
0.039,197
0.039,199
0.039,200
0.039,200
0.039,198
0.039,197
0.0475,193
0.0475,193
0.0475,195
0.0475,199
0.0475,200
0.0475,200
0.0475,199
0.0475,198
0.0475,194
0.0475,193
0.0475,194
0.0475,198
0.0475,200
0.0506,200
0.0506,199
0.0506,198
0.0506,195
0.0506,193
0.0506,194
0.0506,197
0.0527,199
0.0527,200
0.0532,200
0.0532,198
0.0532,197
0.0532,193
0.0545,193
0.0545,196
0.0551,199
0.0551,200
0.0551,200
0.0551,199
0.0551,198
0.0551,195
0.0551,194
0.0551,195
0.0551,199
0.0551,200
0.0551,201
0.0551,200
0.0585,199
0.0585,196
0.0585,194
0.0585,194
0.0585,197
0.0585,200
0.0595,200
0.0595,199
0.0595,197
0.0595,195
0.0595,192
0.0595,192
0.0595,195
0.0611,198
0.0611,200
0.0611,200
0.0611,199
0.0611,198
0.0611,194
0.0611,193
0.0611,195
0.0627,198
0.0627,200
0.0627,200
0.0627,199
0.0627,198
0.0627,195
0.0627,193
0.0627,194
0.0627,197
0.0627,199
0.0627,200
0.0643,200
0.0643,198
0.0643,197
0.0643,194
0.0643,193
0.0643,196
0.0643,199
0.0643,200
0.0643,200
0.0643,199
0.0643,198
0.0643,194
0.0659,193
0.0659,195
0.0659,198
0.0659,200
0.0659,200
0.0659,199
0.0675,198
0.0675,195
0.0682,193
0.0688,194
0.0688,197
0.0688,200
0.0695,200
0.0695,200
0.0695,199
0.0695,197
0.0695,194
0.0695,193
0.0695,196
0.0695,199
0.0695,200
0.0712,200
0.0712,199
0.0712,198
0.0712,194
0.0712,194
0.0712,195
0.0712,198
0.0712,200
0.0712,200
0.0712,199
0.0712,198
0.0712,195
0.0712,193
0.0712,194
0.0712,197
0.0712,200
0.0712,200
0.0712,200
0.0712,199
0.0712,197
0.0712,194
0.0712,194
0.0712,196
0.0712,199
0.0712,201
0.0712,200
0.0712,199
0.0712,198
0.0712,194
0.0712,194
0.0712,195
0.0712,199
0.0712,200
0.0712,200
0.0712,200
0.0712,199
0.0712,196
0.0712,193
0.0712,194
0.0712,197
0.0712,200
0.0712,201
0.0712,200
0.0712,199
0.0712,197
0.0712,194
0.0712,194
0.0712,196
0.0712,199
0.0712,201
0.0712,200
0.0712,199
0.0712,198
0.0712,194
0.0712,193
0.0712,195
0.0712,199
0.0712,200
0.0793,200
0.0793,200
0.0793,198
0.0793,195
0.0793,193
0.0793,194
0.0793,197
0.0793,200
0.0793,200
0.0793,200
0.0793,199
0.0793,197
0.0793,194
0.0793,194
0.0793,196
0.0793,199
0.0793,200
0.0793,200
0.0793,199
0.0793,197
0.0793,194
0.0793,193
0.0793,195
0.0793,198
0.0793,200
0.0793,200
0.0793,199
0.0838,198
0.0849,195
0.0849,193
0.0856,194
0.0856,197
0.0856,200
0.0856,200
0.0856,200
0.0868,199
0.0868,196
0.0868,194
0.0874,193
0.0874,196
0.0874,199
0.0874,200
0.0874,200
0.0874,199
0.0874,198
0.0874,194
0.0874,193
0.0874,195
0.0874,198
0.0897,200
0.0897,200
0.0897,199
0.0897,198
0.0897,195
0.0897,193
0.0897,194
0.0897,197
0.0897,200
0.0897,200
0.0912,200
0.0912,199
0.0912,196
0.0912,194
0.0912,193
0.0912,196
0.0912,199
0.0912,200
0.0912,200
0.0912,199
0.0912,198
0.0912,194
0.0912,193
0.0912,195
0.0912,199
0.0912,200
0.0912,200
0.0912,199
0.0912,198
0.0912,195
0.0912,193
0.0912,194
0.0912,197
0.0912,200
0.0912,200
0.095,200
0.095,198
0.095,197
0.095,193
0.095,193
0.095,196
0.095,199
0.095,200
0.095,200
0.095,199
0.095,197
0.095,194
0.095,193
0.095,195
0.095,198
0.095,200
0.095,200
0.095,199
0.095,198
0.095,195
0.095,194
0.095,194
0.095,197
0.095,200
0.095,200
0.095,200
0.095,199
0.095,196
0.095,193
0.095,193
0.095,196
0.095,199
0.095,200
0.095,200
0.095,199
0.095,197
0.095,194
0.095,193
0.095,195
0.1011,199
0.1011,200
0.1011,200
