timestamp,ecg_value
0.0,195
0.0,197
0.0,200
0.0,200
0.0,200
0.0,199
0.0,198
0.0,195
0.0,194
0.0,196
0.0,199
0.0,200
0.0,200
0.0,199
0.0,198
0.0,196
0.0,195
0.0,195
0.0,198
0.0,200
0.0,200
0.0,200
0.0,199
0.0,197
0.0,194
0.0,195
0.0,197
0.0,199
0.0,200
0.0,200
0.0,199
0.0,198
0.0,195
0.0,194
0.0,196
0.0,199
0.0,200
0.0,200
0.0,199
0.0,198
0.0,196
0.0,194
0.0,195
0.0,198
0.0,199
0.0,200
0.0,199
0.0,198
0.0,197
0.0,194
0.0,194
0.0,197
0.0,199
0.0,200
0.0,200
0.0,199
0.0,197
0.0,195
0.0,194
0.0,196
0.0,199
0.0,200
0.0,200
0.0,199
0.0,198
0.0,196
0.0,194
0.0,195
0.0,198
0.0,199
0.0,200
0.0,199
0.0,198
0.0,197
0.0,194
0.0,195
0.0,197
0.0,199
0.0,200
0.0,200
0.0,199
0.0,197
0.0,195
0.0,194
0.0,196
0.0,199
0.0,200
0.0,200
0.0,199
0.0,198
0.0,196
0.0,194
0.0,195
0.0,198
0.0,199
0.0,200
0.0,199
0.0,198
0.0,196
0.0,194
0.0,194
0.0,197
0.0,199
0.0,200
0.0,200
0.0,199
0.0,197
0.0,195
0.0,194
0.0,196
0.0143,199
0.0143,200
0.0143,200
0.0143,199
0.0143,198
0.0143,195
0.0143,194
0.0143,195
0.0143,198
0.0143,199
0.0143,200
0.0143,199
0.0143,198
0.0143,196
0.0143,194
0.0143,194
0.0143,197
0.0143,199
0.0143,200
0.0143,200
0.0143,199
0.0143,197
0.0173,195
0.0173,194
0.0173,196
0.0173,199
0.0173,200
0.0173,200
0.0173,199
0.0173,198
0.0173,195
0.0173,194
0.0173,195
0.0173,197
0.0173,199
0.0173,200
0.0173,199
0.0173,198
0.0173,196
0.0194,194
0.0194,194
0.0194,197
0.0194,199
0.0194,200
0.0194,200
0.0194,199
0.0194,197
0.0194,195
0.0194,194
0.0194,196
0.0194,199
