timestamp,ecg_value
0.0,200
0.0,199
0.0,197
0.0,194
0.0,194
0.0,195
0.0,199
0.0,200
0.0,200
0.0,199
0.0,198
0.0,195
0.0,193
0.0,195
0.0,198
0.0,200
0.0,200
0.0,199
0.0,198
0.0,196
0.0,194
0.0,194
0.0,197
0.0,199
0.0,200
0.0,200
0.0,199
0.0,197
0.0,194
0.0,194
0.0,196
0.0,199
0.0,200
0.0,200
0.0,199
0.0082,198
0.0082,195
0.0091,194
0.0091,195
0.0096,198
0.0096,200
0.0096,200
0.0096,200
0.0096,199
0.0096,197
0.0096,194
0.0096,195
0.0096,197
0.0096,200
0.0096,200
0.0096,199
0.0096,198
0.0096,196
0.0096,194
0.0096,193
0.0096,195
0.0096,198
0.0096,199
0.0096,199
0.0096,198
0.0096,196
0.0096,194
0.0096,193
0.0096,194
0.0096,197
0.0096,199
0.0096,200
0.0096,199
0.0096,198
0.0096,196
0.0096,194
0.0096,194
0.0096,197
0.0096,199
0.0096,200
0.0096,200
0.015,198
0.015,197
0.015,194
0.015,194
0.015,196
0.015,199
0.0158,200
0.0158,200
0.0158,199
0.0158,198
0.0158,195
0.0158,194
0.0165,195
0.0165,198
0.0165,200
0.0165,200
0.0165,199
0.0165,198
0.0172,196
0.0172,194
0.0172,194
0.0172,197
0.0172,199
0.0172,200
0.0172,199
0.0179,199
0.0179,197
0.0179,194
0.0179,194
0.0179,196
0.0179,199
0.0186,200
0.0186,200
0.0186,199
0.0186,198
0.0186,195
0.0186,194
0.0193,195
0.0193,198
0.0193,199
0.0193,200
0.0193,199
0.0193,198
0.0201,196
0.0201,194
0.0201,194
0.0201,197
0.0201,199
0.0201,200
0.0201,199
0.0208,198
0.0208,197
0.0208,194
0.0208,194
0.0208,196
0.0208,199
0.0215,200
0.0215,200
0.0215,199
0.0215,198
0.0215,195
0.0215,194
0.0222,195
0.0222,197
0.0222,199
0.0222,200
0.0222,199
0.0222,198
0.0222,196
0.0229,194
0.0229,194
0.0229,197
0.0229,199
0.0236,200
0.0236,199
0.0236,199
0.0244,197
0.0244,195
0.0244,194
0.0244,196
0.0252,199
0.0252,200
0.0252,200
0.0252,199
0.0252,198
0.0258,195
0.0258,194
0.0258,195
0.0258,198
0.0258,199
0.0266,200
0.0266,199
0.0266,198
0.0266,196
0.0266,194
0.0266,194
0.0266,197
0.0266,199
0.0266,200
0.0266,199
0.0266,198
0.0266,197
0.0266,194
0.0266,194
0.0266,196
0.0266,198
0.0266,199
0.0266,200
0.0266,199
0.0266,198
0.0266,195
0.0266,194
0.0266,195
0.0266,198
0.0266,199
0.0266,200
0.0266,199
0.0266,198
0.0266,196
0.0266,194
0.0266,194
0.0266,197
0.0266,199
0.0266,200
0.0266,199
0.0266,198
0.0266,197
0.0266,194
0.0266,194
0.0266,196
0.0266,198
0.0266,200
0.0318,199
0.0318,199
0.0318,197
0.0318,195
0.0318,194
0.0318,195
0.0318,198
0.0318,199
0.0318,200
0.0318,199
0.0318,198
0.0318,196
0.0318,194
0.0318,194
0.0318,197
0.0318,199
0.0318,200
0.0318,199
0.0318,198
0.0318,197
0.0318,194
0.0318,194
0.0318,196
0.0318,199
0.0318,200
0.0318,200
0.0318,199
0.0318,198
0.0318,195
0.0318,194
0.0318,195
0.0318,198
0.0318,199
0.0318,200
0.0318,199
0.0318,198
0.0318,196
0.0318,194
0.0318,194
0.0318,197
0.0318,199
0.0318,200
0.0318,199
0.0318,198
0.0318,197
0.0318,194
0.0318,194
0.0318,196
0.0318,198
0.0318,200
0.0318,200
0.0318,199
0.0318,198
0.0318,195
0.0318,194
0.0318,195
0.0318,198
0.0318,199
0.0318,200
0.0318,199
0.0318,198
0.0318,196
0.0318,194
0.0318,194
0.0318,197
0.0318,199
0.0318,200
0.0318,199
0.0318,198
0.0318,197
0.0318,194
0.0318,194
0.0318,196
0.0399,199
0.0403,199
0.0403,200
0.0403,199
0.0403,197
0.0409,195
0.0409,194
0.0413,195
0.0413,198
0.0413,199
0.0413,200
0.0413,199
0.0413,198
0.0413,196
0.0413,194
0.0413,195
0.0413,197
0.0413,199
0.0413,200
0.0413,199
0.0413,198
0.0413,197
0.0437,194
0.0437,194
0.0437,196
0.0437,198
0.0437,200
0.0437,200
0.0437,199
0.0437,197
0.0437,195
0.0437,194
0.0437,195
0.0437,198
0.0437,199
0.0437,200
0.0437,199
0.0437,198
0.0437,196
0.0437,194
0.0457,194
0.0457,197
0.0457,199
0.0457,200
0.0457,199
0.0457,198
0.0457,197
0.0457,194
0.0457,194
0.0457,196
0.0457,198
0.0457,200
0.0457,200
0.0457,199
0.0457,198
0.0457,195
0.0457,194
0.0457,195
0.0477,198
0.0477,199
0.0477,200
0.0477,199
0.0477,198
0.0477,196
0.0477,194
0.0477,195
0.0477,197
0.0477,199
0.0477,200
0.0477,199
0.0477,198
0.0477,197
0.0477,194
0.0477,194
0.0477,196
0.0477,199
0.0497,200
0.0497,200
0.0497,199
0.0497,197
0.0497,195
0.0497,194
0.0497,195
0.0497,198
0.0497,199
0.0497,200
0.0497,199
0.0497,198
0.0497,196
0.0497,194
0.0497,194
0.0497,197
0.0497,199
0.0497,200
0.0517,199
0.0517,198
0.0517,197
0.0517,194
0.0517,194
0.0517,196
0.0517,198
0.0517,200
0.0517,199
0.0517,199
0.0517,197
0.0517,195
0.0517,194
0.0517,195
0.0517,198
0.0517,199
0.0537,200
0.0537,199
0.0537,198
0.0537,196
0.0537,194
0.0537,195
0.0537,197
0.0537,199
0.0537,200
0.0537,199
0.0537,198
0.0537,197
0.0537,194
0.0537,194
0.0537,196
0.0557,199
0.0557,200
0.0557,200
0.0557,199
0.0557,197
0.0557,195
0.0557,194
0.0572,195
0.0572,198
0.0572,200
0.0572,200
0.0572,200
0.0572,198
0.0572,196
0.0572,195
0.0572,195
0.0572,197
0.0572,199
0.0572,199
0.0572,199
0.0572,198
0.0572,196
0.0572,194
0.0572,194
0.0572,196
0.0572,198
0.0572,199
0.0572,198
0.0572,197
0.0572,196
0.0572,194
0.0572,194
0.0572,195
0.0572,198
0.0572,200
0.0572,200
0.0572,199
0.0572,198
0.0572,196
0.0572,194
0.0572,195
0.0572,197
0.0572,199
0.0572,200
0.0572,199
0.0572,198
0.0572,197
0.0572,194
0.0641,194
0.0641,196
0.0641,199
0.0641,200
0.0641,200
0.0641,199
0.0641,197
0.0641,195
0.0641,194
0.0641,195
0.0641,198
0.0641,199
0.0641,200
0.0641,199
0.0641,198
0.0641,196
0.0641,194
0.0641,195
0.0641,197
0.0641,199
0.0641,200
0.0641,199
0.0641,198
0.0641,197
0.0641,195
0.0641,194
0.0641,196
0.0641,199
0.0641,200
0.0641,200
0.0641,199
0.0641,197
0.0641,195
0.0641,194
0.0641,195
0.0641,198
0.0641,199
0.0641,200
0.0641,199
0.0641,198
0.0641,196
0.0641,194
0.0641,195
0.0641,197
0.0641,199
0.0641,200
0.0641,200
0.0641,198
0.0641,197
0.0641,194
0.0641,195
0.0641,196
0.0641,199
0.0641,200
0.0641,200
0.0641,199
0.0641,197
0.0641,195
0.0641,194
0.0641,195
0.0641,198
0.0641,199
0.0641,200
0.0641,199
0.0641,198
0.0641,196
0.0641,194
0.0641,195
0.0641,197
0.0641,199
0.0641,200
0.0724,199
0.0724,198
0.0724,197
0.0724,194
0.0724,195
0.0724,196
0.0724,199
0.0724,200
0.0724,200
0.0738,199
0.0738,197
0.0738,195
0.0738,194
0.0738,195
0.0738,198
0.0738,199
0.0738,200
0.0738,199
0.0738,198
0.0738,196
0.0738,194
0.0738,195
0.0738,197
0.0738,199
0.0738,200
0.0738,200
0.0738,198
0.0738,197
0.0738,194
0.0738,194
0.0738,196
0.0738,199
0.0738,200
0.0738,199
0.0738,199
0.0738,197
0.0738,195
0.0738,194
0.0738,196
0.0738,198
0.0738,199
0.0738,200
0.0738,199
0.0738,198
0.0738,196
0.0738,194
0.0738,195
0.0738,197
0.0738,199
0.0738,200
0.0738,199
0.0738,198
0.0738,197
0.0738,194
0.0738,194
0.0738,196
0.0738,198
0.0738,200
0.0738,200
0.0738,199
0.0738,197
0.0738,195
0.0738,194
0.0809,196
0.0809,198
0.0809,199
0.0809,200
0.0809,199
0.0809,198
0.0809,196
0.0809,194
0.0809,195
0.0809,197
0.0809,199
0.0809,200
0.0809,199
0.0809,198
0.0809,197
0.0809,194
0.0809,194
0.0809,196
0.0809,199
0.0809,200
0.0809,200
0.0809,199
0.0809,197
0.0809,195
0.0809,194
0.0809,196
0.0809,198
0.0809,199
0.0809,200
0.0809,199
0.0809,198
0.0809,196
0.0809,194
0.0809,195
0.0809,197
0.0809,199
0.0809,200
0.0809,199
0.0809,198
0.0809,197
0.0809,194
0.0809,195
0.0809,196
0.0809,199
0.0809,200
0.0809,200
0.0809,199
